3.09	-68.8247	-68.8247	-68.8247	-68.8247	-68.8247	-68.8247	-68.8247
3.1	-68.8119	-68.8119	-68.8119	-68.8119	-68.8119	-68.8119	-68.8119
3.11	-68.799	-68.799	-68.799	-68.799	-68.799	-68.799	-68.799
3.12	-68.7861	-68.7861	-68.7861	-68.7861	-68.7861	-68.7861	-68.7861
3.13	-68.7732	-68.7732	-68.7732	-68.7732	-68.7732	-68.7732	-68.7732
3.14	-68.7602	-68.7602	-68.7602	-68.7602	-68.7602	-68.7602	-68.7602
3.15	-68.7472	-68.7472	-68.7472	-68.7472	-68.7472	-68.7472	-68.7472
3.16	-68.7342	-68.7342	-68.7342	-68.7342	-68.7342	-68.7342	-68.7342
3.17	-68.7211	-68.7211	-68.7211	-68.7211	-68.7211	-68.7211	-68.7211
3.18	-68.708	-68.708	-68.708	-68.708	-68.708	-68.708	-68.708
3.19	-68.6949	-68.6949	-68.6949	-68.6949	-68.6949	-68.6949	-68.6949
3.2	-68.6818	-68.6818	-68.6818	-68.6818	-68.6818	-68.6818	-68.6818
3.21	-68.6686	-68.6686	-68.6686	-68.6686	-68.6686	-68.6686	-68.6686
3.22	-68.6554	-68.6554	-68.6554	-68.6554	-68.6554	-68.6554	-68.6554
3.23	-68.6421	-68.6421	-68.6421	-68.6421	-68.6421	-68.6421	-68.6421
3.24	-68.6289	-68.6289	-68.6289	-68.6289	-68.6289	-68.6289	-68.6289
3.25	-68.6156	-68.6156	-68.6156	-68.6156	-68.6156	-68.6156	-68.6156
3.26	-68.6022	-68.6022	-68.6022	-68.6022	-68.6022	-68.6022	-68.6022
3.27	-68.5889	-68.5889	-68.5889	-68.5889	-68.5889	-68.5889	-68.5889
3.28	-68.5755	-68.5755	-68.5755	-68.5755	-68.5755	-68.5755	-68.5755
3.29	-68.562	-68.562	-68.562	-68.562	-68.562	-68.562	-68.562
3.3	-68.5486	-68.5486	-68.5486	-68.5486	-68.5486	-68.5486	-68.5486
3.31	-68.5351	-68.5351	-68.5351	-68.5351	-68.5351	-68.5351	-68.5351
3.32	-68.5216	-68.5216	-68.5216	-68.5216	-68.5216	-68.5216	-68.5216
3.33	-68.508	-68.508	-68.508	-68.508	-68.508	-68.508	-68.508
3.34	-68.4944	-68.4944	-68.4944	-68.4944	-68.4944	-68.4944	-68.4944
3.35	-68.4808	-68.4808	-68.4808	-68.4808	-68.4808	-68.4808	-68.4808
3.36	-68.4672	-68.4672	-68.4672	-68.4672	-68.4672	-68.4672	-68.4672
3.37	-68.4535	-68.4535	-68.4535	-68.4535	-68.4535	-68.4535	-68.4535
3.38	-68.4398	-68.4398	-68.4398	-68.4398	-68.4398	-68.4398	-68.4398
3.39	-68.4261	-68.4261	-68.4261	-68.4261	-68.4261	-68.4261	-68.4261
3.4	-68.4123	-68.4123	-68.4123	-68.4123	-68.4123	-68.4123	-68.4123
3.41	-68.3985	-68.3985	-68.3985	-68.3985	-68.3985	-68.3985	-68.3985
3.42	-68.3847	-68.3847	-68.3847	-68.3847	-68.3847	-68.3847	-68.3847
3.43	-68.3708	-68.3708	-68.3708	-68.3708	-68.3708	-68.3708	-68.3708
3.44	-68.3569	-68.3569	-68.3569	-68.3569	-68.3569	-68.3569	-68.3569
3.45	-68.343	-68.343	-68.343	-68.343	-68.343	-68.343	-68.343
3.46	-68.3291	-68.3291	-68.3291	-68.3291	-68.3291	-68.3291	-68.3291
3.47	-68.3151	-68.3151	-68.3151	-68.3151	-68.3151	-68.3151	-68.3151
3.48	-68.3011	-68.3011	-68.3011	-68.3011	-68.3011	-68.3011	-68.3011
3.49	-68.2871	-68.2871	-68.2871	-68.2871	-68.2871	-68.2871	-68.2871
3.5	-68.273	-68.273	-68.273	-68.273	-68.273	-68.273	-68.273
3.51	-68.2589	-68.2589	-68.2589	-68.2589	-68.2589	-68.2589	-68.2589
3.52	-68.2448	-68.2448	-68.2448	-68.2448	-68.2448	-68.2448	-68.2448
3.53	-68.2306	-68.2306	-68.2306	-68.2306	-68.2306	-68.2306	-68.2306
3.54	-68.2164	-68.2164	-68.2164	-68.2164	-68.2164	-68.2164	-68.2164
3.55	-68.2022	-68.2022	-68.2022	-68.2022	-68.2022	-68.2022	-68.2022
3.56	-68.188	-68.188	-68.188	-68.188	-68.188	-68.188	-68.188
3.57	-68.1737	-68.1737	-68.1737	-68.1737	-68.1737	-68.1737	-68.1737
3.58	-68.1594	-68.1594	-68.1594	-68.1594	-68.1594	-68.1594	-68.1594
3.59	-68.1451	-68.1451	-68.1451	-68.1451	-68.1451	-68.1451	-68.1451
3.6	-68.1307	-68.1307	-68.1307	-68.1307	-68.1307	-68.1307	-68.1307
3.61	-68.1163	-68.1163	-68.1163	-68.1163	-68.1163	-68.1163	-68.1163
3.62	-68.1019	-68.1019	-68.1019	-68.1019	-68.1019	-68.1019	-68.1019
3.63	-68.0874	-68.0874	-68.0874	-68.0874	-68.0874	-68.0874	-68.0874
3.64	-68.073	-68.073	-68.073	-68.073	-68.073	-68.073	-68.073
3.65	-68.0584	-68.0584	-68.0584	-68.0584	-68.0584	-68.0584	-68.0584
3.66	-68.0439	-68.0439	-68.0439	-68.0439	-68.0439	-68.0439	-68.0439
3.67	-68.0293	-68.0293	-68.0293	-68.0293	-68.0293	-68.0293	-68.0293
3.68	-68.0147	-68.0147	-68.0147	-68.0147	-68.0147	-68.0147	-68.0147
3.69	-68.0001	-68.0001	-68.0001	-68.0001	-68.0001	-68.0001	-68.0001
3.7	-67.9855	-67.9855	-67.9855	-67.9855	-67.9855	-67.9855	-67.9855
3.71	-67.9708	-67.9708	-67.9708	-67.9708	-67.9708	-67.9708	-67.9708
3.72	-67.9561	-67.9561	-67.9561	-67.9561	-67.9561	-67.9561	-67.9561
3.73	-67.9413	-67.9413	-67.9413	-67.9413	-67.9413	-67.9413	-67.9413
3.74	-67.9266	-67.9266	-67.9266	-67.9266	-67.9266	-67.9266	-67.9266
3.75	-67.9118	-67.9118	-67.9118	-67.9118	-67.9118	-67.9118	-67.9118
3.76	-67.897	-67.897	-67.897	-67.897	-67.897	-67.897	-67.897
3.77	-67.8821	-67.8821	-67.8821	-67.8821	-67.8821	-67.8821	-67.8821
3.78	-67.8672	-67.8672	-67.8672	-67.8672	-67.8672	-67.8672	-67.8672
3.79	-67.8523	-67.8523	-67.8523	-67.8523	-67.8523	-67.8523	-67.8523
3.8	-67.8374	-67.8374	-67.8374	-67.8374	-67.8374	-67.8374	-67.8374
3.81	-67.8224	-67.8224	-67.8224	-67.8224	-67.8224	-67.8224	-67.8224
3.82	-67.8074	-67.8074	-67.8074	-67.8074	-67.8074	-67.8074	-67.8074
3.83	-67.7924	-67.7924	-67.7924	-67.7924	-67.7924	-67.7924	-67.7924
3.84	-67.7774	-67.7774	-67.7774	-67.7774	-67.7774	-67.7774	-67.7774
3.85	-67.7623	-67.7623	-67.7623	-67.7623	-67.7623	-67.7623	-67.7623
3.86	-67.7472	-67.7472	-67.7472	-67.7472	-67.7472	-67.7472	-67.7472
3.87	-67.7321	-67.7321	-67.7321	-67.7321	-67.7321	-67.7321	-67.7321
3.88	-67.7169	-67.7169	-67.7169	-67.7169	-67.7169	-67.7169	-67.7169
3.89	-67.7017	-67.7017	-67.7017	-67.7017	-67.7017	-67.7017	-67.7017
3.9	-67.6865	-67.6865	-67.6865	-67.6865	-67.6865	-67.6865	-67.6865
3.91	-67.6713	-67.6713	-67.6713	-67.6713	-67.6713	-67.6713	-67.6713
3.92	-67.656	-67.656	-67.656	-67.656	-67.656	-67.656	-67.656
3.93	-67.6407	-67.6407	-67.6407	-67.6407	-67.6407	-67.6407	-67.6407
3.94	-67.6254	-67.6254	-67.6254	-67.6254	-67.6254	-67.6254	-67.6254
3.95	-67.6101	-67.6101	-67.6101	-67.6101	-67.6101	-67.6101	-67.6101
3.96	-67.5947	-67.5947	-67.5947	-67.5947	-67.5947	-67.5947	-67.5947
3.97	-67.5793	-67.5793	-67.5793	-67.5793	-67.5793	-67.5793	-67.5793
3.98	-67.5639	-67.5639	-67.5639	-67.5639	-67.5639	-67.5639	-67.5639
3.99	-67.5484	-67.5484	-67.5484	-67.5484	-67.5484	-67.5484	-67.5484
4	-67.533	-67.533	-67.533	-67.533	-67.533	-67.533	-67.533
4.01	-67.5175	-67.5175	-67.5175	-67.5175	-67.5175	-67.5175	-67.5175
4.02	-67.5019	-67.5019	-67.5019	-67.5019	-67.5019	-67.5019	-67.5019
4.03	-67.4864	-67.4864	-67.4864	-67.4864	-67.4864	-67.4864	-67.4864
4.04	-67.4708	-67.4708	-67.4708	-67.4708	-67.4708	-67.4708	-67.4708
4.05	-67.4552	-67.4552	-67.4552	-67.4552	-67.4552	-67.4552	-67.4552
4.06	-67.4396	-67.4396	-67.4396	-67.4396	-67.4396	-67.4396	-67.4396
4.07	-67.4239	-67.4239	-67.4239	-67.4239	-67.4239	-67.4239	-67.4239
4.08	-67.4082	-67.4082	-67.4082	-67.4082	-67.4082	-67.4082	-67.4082
4.09	-67.3925	-67.3925	-67.3925	-67.3925	-67.3925	-67.3925	-67.3925
4.1	-67.3768	-67.3768	-67.3768	-67.3768	-67.3768	-67.3768	-67.3768
4.11	-67.361	-67.361	-67.361	-67.361	-67.361	-67.361	-67.361
4.12	-67.3452	-67.3452	-67.3452	-67.3452	-67.3452	-67.3452	-67.3452
4.13	-67.3294	-67.3294	-67.3294	-67.3294	-67.3294	-67.3294	-67.3294
4.14	-67.3136	-67.3136	-67.3136	-67.3136	-67.3136	-67.3136	-67.3136
4.15	-67.2977	-67.2977	-67.2977	-67.2977	-67.2977	-67.2977	-67.2977
4.16	-67.2818	-67.2818	-67.2818	-67.2818	-67.2818	-67.2818	-67.2818
4.17	-67.2659	-67.2659	-67.2659	-67.2659	-67.2659	-67.2659	-67.2659
4.18	-67.25	-67.25	-67.25	-67.25	-67.25	-67.25	-67.25
4.19	-67.234	-67.234	-67.234	-67.234	-67.234	-67.234	-67.234
4.2	-67.218	-67.218	-67.218	-67.218	-67.218	-67.218	-67.218
4.21	-67.202	-67.202	-67.202	-67.202	-67.202	-67.202	-67.202
4.22	-67.186	-67.186	-67.186	-67.186	-67.186	-67.186	-67.186
4.23	-67.1699	-67.1699	-67.1699	-67.1699	-67.1699	-67.1699	-67.1699
4.24	-67.1539	-67.1539	-67.1539	-67.1539	-67.1539	-67.1539	-67.1539
4.25	-67.1378	-67.1378	-67.1378	-67.1378	-67.1378	-67.1378	-67.1378
4.26	-67.1216	-67.1216	-67.1216	-67.1216	-67.1216	-67.1216	-67.1216
4.27	-67.1055	-67.1055	-67.1055	-67.1055	-67.1055	-67.1055	-67.1055
4.28	-67.0893	-67.0893	-67.0893	-67.0893	-67.0893	-67.0893	-67.0893
4.29	-67.0731	-67.0731	-67.0731	-67.0731	-67.0731	-67.0731	-67.0731
4.3	-67.0569	-67.0569	-67.0569	-67.0569	-67.0569	-67.0569	-67.0569
4.31	-67.0406	-67.0406	-67.0406	-67.0406	-67.0406	-67.0406	-67.0406
4.32	-67.0244	-67.0244	-67.0244	-67.0244	-67.0244	-67.0244	-67.0244
4.33	-67.0081	-67.0081	-67.0081	-67.0081	-67.0081	-67.0081	-67.0081
4.34	-66.9917	-66.9917	-66.9917	-66.9917	-66.9917	-66.9917	-66.9917
4.35	-66.9754	-66.9754	-66.9754	-66.9754	-66.9754	-66.9754	-66.9754
4.36	-66.959	-66.959	-66.959	-66.959	-66.959	-66.959	-66.959
4.37	-66.9427	-66.9427	-66.9427	-66.9427	-66.9427	-66.9427	-66.9427
4.38	-66.9262	-66.9262	-66.9262	-66.9262	-66.9262	-66.9262	-66.9262
4.39	-66.9098	-66.9098	-66.9098	-66.9098	-66.9098	-66.9098	-66.9098
4.4	-66.8934	-66.8934	-66.8934	-66.8934	-66.8934	-66.8934	-66.8934
4.41	-66.8769	-66.8769	-66.8769	-66.8769	-66.8769	-66.8769	-66.8769
4.42	-66.8604	-66.8604	-66.8604	-66.8604	-66.8604	-66.8604	-66.8604
4.43	-66.8439	-66.8439	-66.8439	-66.8439	-66.8439	-66.8439	-66.8439
4.44	-66.8273	-66.8273	-66.8273	-66.8273	-66.8273	-66.8273	-66.8273
4.45	-66.8108	-66.8108	-66.8108	-66.8108	-66.8108	-66.8108	-66.8108
4.46	-66.7942	-66.7942	-66.7942	-66.7942	-66.7942	-66.7942	-66.7942
4.47	-66.7776	-66.7776	-66.7776	-66.7776	-66.7776	-66.7776	-66.7776
4.48	-66.7609	-66.7609	-66.7609	-66.7609	-66.7609	-66.7609	-66.7609
4.49	-66.7443	-66.7443	-66.7443	-66.7443	-66.7443	-66.7443	-66.7443
4.5	-66.7276	-66.7276	-66.7276	-66.7276	-66.7276	-66.7276	-66.7276
4.51	-66.7109	-66.7109	-66.7109	-66.7109	-66.7109	-66.7109	-66.7109
4.52	-66.6942	-66.6942	-66.6942	-66.6942	-66.6942	-66.6942	-66.6942
4.53	-66.6775	-66.6775	-66.6775	-66.6775	-66.6775	-66.6775	-66.6775
4.54	-66.6607	-66.6607	-66.6607	-66.6607	-66.6607	-66.6607	-66.6607
4.55	-66.6439	-66.6439	-66.6439	-66.6439	-66.6439	-66.6439	-66.6439
4.56	-66.6271	-66.6271	-66.6271	-66.6271	-66.6271	-66.6271	-66.6271
4.57	-66.6103	-66.6103	-66.6103	-66.6103	-66.6103	-66.6103	-66.6103
4.58	-66.5935	-66.5935	-66.5935	-66.5935	-66.5935	-66.5935	-66.5935
4.59	-66.5766	-66.5766	-66.5766	-66.5766	-66.5766	-66.5766	-66.5766
4.6	-66.5598	-66.5598	-66.5598	-66.5598	-66.5598	-66.5598	-66.5598
4.61	-66.5429	-66.5429	-66.5429	-66.5429	-66.5429	-66.5429	-66.5429
4.62	-66.5259	-66.5259	-66.5259	-66.5259	-66.5259	-66.5259	-66.5259
4.63	-66.509	-66.509	-66.509	-66.509	-66.509	-66.509	-66.509
4.64	-66.492	-66.492	-66.492	-66.492	-66.492	-66.492	-66.492
4.65	-66.4751	-66.4751	-66.4751	-66.4751	-66.4751	-66.4751	-66.4751
4.66	-66.4581	-66.4581	-66.4581	-66.4581	-66.4581	-66.4581	-66.4581
4.67	-66.441	-66.441	-66.441	-66.441	-66.441	-66.441	-66.441
4.68	-66.424	-66.424	-66.424	-66.424	-66.424	-66.424	-66.424
4.69	-66.4069	-66.4069	-66.4069	-66.4069	-66.4069	-66.4069	-66.4069
4.7	-66.3899	-66.3899	-66.3899	-66.3899	-66.3899	-66.3899	-66.3899
4.71	-66.3728	-66.3728	-66.3728	-66.3728	-66.3728	-66.3728	-66.3728
4.72	-66.3557	-66.3557	-66.3557	-66.3557	-66.3557	-66.3557	-66.3557
4.73	-66.3385	-66.3385	-66.3385	-66.3385	-66.3385	-66.3385	-66.3385
4.74	-66.3214	-66.3214	-66.3214	-66.3214	-66.3214	-66.3214	-66.3214
4.75	-66.3042	-66.3042	-66.3042	-66.3042	-66.3042	-66.3042	-66.3042
4.76	-66.287	-66.287	-66.287	-66.287	-66.287	-66.287	-66.287
4.77	-66.2698	-66.2698	-66.2698	-66.2698	-66.2698	-66.2698	-66.2698
4.78	-66.2526	-66.2526	-66.2526	-66.2526	-66.2526	-66.2526	-66.2526
4.79	-66.2354	-66.2354	-66.2354	-66.2354	-66.2354	-66.2354	-66.2354
4.8	-66.2181	-66.2181	-66.2181	-66.2181	-66.2181	-66.2181	-66.2181
4.81	-66.2008	-66.2008	-66.2008	-66.2008	-66.2008	-66.2008	-66.2008
4.82	-66.1835	-66.1835	-66.1835	-66.1835	-66.1835	-66.1835	-66.1835
4.83	-66.1662	-66.1662	-66.1662	-66.1662	-66.1662	-66.1662	-66.1662
4.84	-66.1489	-66.1489	-66.1489	-66.1489	-66.1489	-66.1489	-66.1489
4.85	-66.1315	-66.1315	-66.1315	-66.1315	-66.1315	-66.1315	-66.1315
4.86	-66.1142	-66.1142	-66.1142	-66.1142	-66.1142	-66.1142	-66.1142
4.87	-66.0968	-66.0968	-66.0968	-66.0968	-66.0968	-66.0968	-66.0968
4.88	-66.0794	-66.0794	-66.0794	-66.0794	-66.0794	-66.0794	-66.0794
4.89	-66.062	-66.062	-66.062	-66.062	-66.062	-66.062	-66.062
4.9	-66.0446	-66.0446	-66.0446	-66.0446	-66.0446	-66.0446	-66.0446
4.91	-66.0271	-66.0271	-66.0271	-66.0271	-66.0271	-66.0271	-66.0271
4.92	-66.0096	-66.0096	-66.0096	-66.0096	-66.0096	-66.0096	-66.0096
4.93	-65.9922	-65.9922	-65.9922	-65.9922	-65.9922	-65.9922	-65.9922
4.94	-65.9747	-65.9747	-65.9747	-65.9747	-65.9747	-65.9747	-65.9747
4.95	-65.9572	-65.9572	-65.9572	-65.9572	-65.9572	-65.9572	-65.9572
4.96	-65.9396	-65.9396	-65.9396	-65.9396	-65.9396	-65.9396	-65.9396
4.97	-65.9221	-65.9221	-65.9221	-65.9221	-65.9221	-65.9221	-65.9221
4.98	-65.9045	-65.9045	-65.9045	-65.9045	-65.9045	-65.9045	-65.9045
4.99	-65.887	-65.887	-65.887	-65.887	-65.887	-65.887	-65.887
5	-65.8694	-65.8694	-65.8694	-65.8694	-65.8694	-65.8694	-65.8694
5.01	-65.8518	-65.8518	-65.8518	-65.8518	-65.8518	-65.8518	-65.8518
5.02	-65.8341	-65.8341	-65.8341	-65.8341	-65.8341	-65.8341	-65.8341
5.03	-65.8165	-65.8165	-65.8165	-65.8165	-65.8165	-65.8165	-65.8165
5.04	-65.7989	-65.7989	-65.7989	-65.7989	-65.7989	-65.7989	-65.7989
5.05	-65.7812	-65.7812	-65.7812	-65.7812	-65.7812	-65.7812	-65.7812
5.06	-65.7635	-65.7635	-65.7635	-65.7635	-65.7635	-65.7635	-65.7635
5.07	-65.7458	-65.7458	-65.7458	-65.7458	-65.7458	-65.7458	-65.7458
5.08	-65.7281	-65.7281	-65.7281	-65.7281	-65.7281	-65.7281	-65.7281
5.09	-65.7104	-65.7104	-65.7104	-65.7104	-65.7104	-65.7104	-65.7104
5.1	-65.6926	-65.6926	-65.6926	-65.6926	-65.6926	-65.6926	-65.6926
5.11	-65.6749	-65.6749	-65.6749	-65.6749	-65.6749	-65.6749	-65.6749
5.12	-65.6571	-65.6571	-65.6571	-65.6571	-65.6571	-65.6571	-65.6571
5.13	-65.6394	-65.6394	-65.6394	-65.6394	-65.6394	-65.6394	-65.6394
5.14	-65.6216	-65.6216	-65.6216	-65.6216	-65.6216	-65.6216	-65.6216
5.15	-65.6038	-65.6038	-65.6038	-65.6038	-65.6038	-65.6038	-65.6038
5.16	-65.5859	-65.5859	-65.5859	-65.5859	-65.5859	-65.5859	-65.5859
5.17	-65.5681	-65.5681	-65.5681	-65.5681	-65.5681	-65.5681	-65.5681
5.18	-65.5503	-65.5503	-65.5503	-65.5503	-65.5503	-65.5503	-65.5503
5.19	-65.5324	-65.5324	-65.5324	-65.5324	-65.5324	-65.5324	-65.5324
5.2	-65.5145	-65.5145	-65.5145	-65.5145	-65.5145	-65.5145	-65.5145
5.21	-65.4967	-65.4967	-65.4967	-65.4967	-65.4967	-65.4967	-65.4967
5.22	-65.4788	-65.4788	-65.4788	-65.4788	-65.4788	-65.4788	-65.4788
5.23	-65.4608	-65.4608	-65.4608	-65.4608	-65.4608	-65.4608	-65.4608
5.24	-65.4429	-65.4429	-65.4429	-65.4429	-65.4429	-65.4429	-65.4429
5.25	-65.425	-65.425	-65.425	-65.425	-65.425	-65.425	-65.425
5.26	-65.4071	-65.4071	-65.4071	-65.4071	-65.4071	-65.4071	-65.4071
5.27	-65.3891	-65.3891	-65.3891	-65.3891	-65.3891	-65.3891	-65.3891
5.28	-65.3711	-65.3711	-65.3711	-65.3711	-65.3711	-65.3711	-65.3711
5.29	-65.3531	-65.3531	-65.3531	-65.3531	-65.3531	-65.3531	-65.3531
5.3	-65.3352	-65.3352	-65.3352	-65.3352	-65.3352	-65.3352	-65.3352
5.31	-65.3172	-65.3172	-65.3172	-65.3172	-65.3172	-65.3172	-65.3172
5.32	-65.2991	-65.2991	-65.2991	-65.2991	-65.2991	-65.2991	-65.2991
5.33	-65.2811	-65.2811	-65.2811	-65.2811	-65.2811	-65.2811	-65.2811
5.34	-65.2631	-65.2631	-65.2631	-65.2631	-65.2631	-65.2631	-65.2631
5.35	-65.245	-65.245	-65.245	-65.245	-65.245	-65.245	-65.245
5.36	-65.227	-65.227	-65.227	-65.227	-65.227	-65.227	-65.227
5.37	-65.2089	-65.2089	-65.2089	-65.2089	-65.2089	-65.2089	-65.2089
5.38	-65.1908	-65.1908	-65.1908	-65.1908	-65.1908	-65.1908	-65.1908
5.39	-65.1727	-65.1727	-65.1727	-65.1727	-65.1727	-65.1727	-65.1727
5.4	-65.1546	-65.1546	-65.1546	-65.1546	-65.1546	-65.1546	-65.1546
5.41	-65.1365	-65.1365	-65.1365	-65.1365	-65.1365	-65.1365	-65.1365
5.42	-65.1184	-65.1184	-65.1184	-65.1184	-65.1184	-65.1184	-65.1184
5.43	-65.1003	-65.1003	-65.1003	-65.1003	-65.1003	-65.1003	-65.1003
5.44	-65.0821	-65.0821	-65.0821	-65.0821	-65.0821	-65.0821	-65.0821
5.45	-65.064	-65.064	-65.064	-65.064	-65.064	-65.064	-65.064
5.46	-65.0458	-65.0458	-65.0458	-65.0458	-65.0458	-65.0458	-65.0458
5.47	-65.0277	-65.0277	-65.0277	-65.0277	-65.0277	-65.0277	-65.0277
5.48	-65.0095	-65.0095	-65.0095	-65.0095	-65.0095	-65.0095	-65.0095
5.49	-64.9913	-64.9913	-64.9913	-64.9913	-64.9913	-64.9913	-64.9913
5.5	-64.9731	-64.9731	-64.9731	-64.9731	-64.9731	-64.9731	-64.9731
5.51	-64.9549	-64.9549	-64.9549	-64.9549	-64.9549	-64.9549	-64.9549
5.52	-64.9367	-64.9367	-64.9367	-64.9367	-64.9367	-64.9367	-64.9367
5.53	-64.9185	-64.9185	-64.9185	-64.9185	-64.9185	-64.9185	-64.9185
5.54	-64.9003	-64.9003	-64.9003	-64.9003	-64.9003	-64.9003	-64.9003
5.55	-64.882	-64.882	-64.882	-64.882	-64.882	-64.882	-64.882
5.56	-64.8638	-64.8638	-64.8638	-64.8638	-64.8638	-64.8638	-64.8638
5.57	-64.8455	-64.8455	-64.8455	-64.8455	-64.8455	-64.8455	-64.8455
5.58	-64.8273	-64.8273	-64.8273	-64.8273	-64.8273	-64.8273	-64.8273
5.59	-64.809	-64.809	-64.809	-64.809	-64.809	-64.809	-64.809
5.6	-64.7907	-64.7907	-64.7907	-64.7907	-64.7907	-64.7907	-64.7907
5.61	-64.7725	-64.7725	-64.7725	-64.7725	-64.7725	-64.7725	-64.7725
5.62	-64.7542	-64.7542	-64.7542	-64.7542	-64.7542	-64.7542	-64.7542
5.63	-64.7359	-64.7359	-64.7359	-64.7359	-64.7359	-64.7359	-64.7359
5.64	-64.7176	-64.7176	-64.7176	-64.7176	-64.7176	-64.7176	-64.7176
5.65	-64.6993	-64.6993	-64.6993	-64.6993	-64.6993	-64.6993	-64.6993
5.66	-64.6809	-64.6809	-64.6809	-64.6809	-64.6809	-64.6809	-64.6809
5.67	-64.6626	-64.6626	-64.6626	-64.6626	-64.6626	-64.6626	-64.6626
5.68	-64.6443	-64.6443	-64.6443	-64.6443	-64.6443	-64.6443	-64.6443
5.69	-64.626	-64.626	-64.626	-64.626	-64.626	-64.626	-64.626
5.7	-64.6076	-64.6076	-64.6076	-64.6076	-64.6076	-64.6076	-64.6076
5.71	-64.5893	-64.5893	-64.5893	-64.5893	-64.5893	-64.5893	-64.5893
5.72	-64.5709	-64.5709	-64.5709	-64.5709	-64.5709	-64.5709	-64.5709
5.73	-64.5526	-64.5526	-64.5526	-64.5526	-64.5526	-64.5526	-64.5526
5.74	-64.5342	-64.5342	-64.5342	-64.5342	-64.5342	-64.5342	-64.5342
5.75	-64.5158	-64.5158	-64.5158	-64.5158	-64.5158	-64.5158	-64.5158
5.76	-64.4974	-64.4974	-64.4974	-64.4974	-64.4974	-64.4974	-64.4974
5.77	-64.4791	-64.4791	-64.4791	-64.4791	-64.4791	-64.4791	-64.4791
5.78	-64.4607	-64.4607	-64.4607	-64.4607	-64.4607	-64.4607	-64.4607
5.79	-64.4423	-64.4423	-64.4423	-64.4423	-64.4423	-64.4423	-64.4423
5.8	-64.4239	-64.4239	-64.4239	-64.4239	-64.4239	-64.4239	-64.4239
5.81	-64.4055	-64.4055	-64.4055	-64.4055	-64.4055	-64.4055	-64.4055
5.82	-64.3871	-64.3871	-64.3871	-64.3871	-64.3871	-64.3871	-64.3871
5.83	-64.3687	-64.3687	-64.3687	-64.3687	-64.3687	-64.3687	-64.3687
5.84	-64.3502	-64.3502	-64.3502	-64.3502	-64.3502	-64.3502	-64.3502
5.85	-64.3318	-64.3318	-64.3318	-64.3318	-64.3318	-64.3318	-64.3318
5.86	-64.3134	-64.3134	-64.3134	-64.3134	-64.3134	-64.3134	-64.3134
5.87	-64.295	-64.295	-64.295	-64.295	-64.295	-64.295	-64.295
5.88	-64.2765	-64.2765	-64.2765	-64.2765	-64.2765	-64.2765	-64.2765
5.89	-64.2581	-64.2581	-64.2581	-64.2581	-64.2581	-64.2581	-64.2581
5.9	-64.2397	-64.2397	-64.2397	-64.2397	-64.2397	-64.2397	-64.2397
5.91	-64.2212	-64.2212	-64.2212	-64.2212	-64.2212	-64.2212	-64.2212
5.92	-64.2028	-64.2028	-64.2028	-64.2028	-64.2028	-64.2028	-64.2028
5.93	-64.1843	-64.1843	-64.1843	-64.1843	-64.1843	-64.1843	-64.1843
5.94	-64.1659	-64.1659	-64.1659	-64.1659	-64.1659	-64.1659	-64.1659
5.95	-64.1474	-64.1474	-64.1474	-64.1474	-64.1474	-64.1474	-64.1474
5.96	-64.129	-64.129	-64.129	-64.129	-64.129	-64.129	-64.129
5.97	-64.1105	-64.1105	-64.1105	-64.1105	-64.1105	-64.1105	-64.1105
5.98	-64.092	-64.092	-64.092	-64.092	-64.092	-64.092	-64.092
5.99	-64.0736	-64.0736	-64.0736	-64.0736	-64.0736	-64.0736	-64.0736
6	-64.0551	-64.0551	-64.0551	-64.0551	-64.0551	-64.0551	-64.0551
6.01	-64.0366	-64.0366	-64.0366	-64.0366	-64.0366	-64.0366	-64.0366
6.02	-64.0181	-64.0181	-64.0181	-64.0181	-64.0181	-64.0181	-64.0181
6.03	-63.9997	-63.9997	-63.9997	-63.9997	-63.9997	-63.9997	-63.9997
6.04	-63.9812	-63.9812	-63.9812	-63.9812	-63.9812	-63.9812	-63.9812
6.05	-63.9627	-63.9627	-63.9627	-63.9627	-63.9627	-63.9627	-63.9627
6.06	-63.9442	-63.9442	-63.9442	-63.9442	-63.9442	-63.9442	-63.9442
6.07	-63.9258	-63.9258	-63.9258	-63.9258	-63.9258	-63.9258	-63.9258
6.08	-63.9073	-63.9073	-63.9073	-63.9073	-63.9073	-63.9073	-63.9073
6.09	-63.8888	-63.8888	-63.8888	-63.8888	-63.8888	-63.8888	-63.8888
6.1	-63.8703	-63.8703	-63.8703	-63.8703	-63.8703	-63.8703	-63.8703
6.11	-63.8518	-63.8518	-63.8518	-63.8518	-63.8518	-63.8518	-63.8518
6.12	-63.8333	-63.8333	-63.8333	-63.8333	-63.8333	-63.8333	-63.8333
6.13	-63.8148	-63.8148	-63.8148	-63.8148	-63.8148	-63.8148	-63.8148
6.14	-63.7963	-63.7963	-63.7963	-63.7963	-63.7963	-63.7963	-63.7963
6.15	-63.7779	-63.7779	-63.7779	-63.7779	-63.7779	-63.7779	-63.7779
6.16	-63.7594	-63.7594	-63.7594	-63.7594	-63.7594	-63.7594	-63.7594
6.17	-63.7409	-63.7409	-63.7409	-63.7409	-63.7409	-63.7409	-63.7409
